epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1224,236.211,0.26509,0.2236,0.79662,0.92873,0.99733,0.99373,0.96911,0.19646,0.18854,0.76051,0.00878923,0.00878923,0.00878923
1225,250.088,0.28787,0.2242,0.79144,0.94531,0.98383,0.99373,0.96787,0.19461,0.18815,0.76014,0.00878824,0.00878824,0.00878824
1226,264.629,0.27044,0.22589,0.78462,0.95402,0.9829,0.99373,0.96936,0.19673,0.189,0.7609,0.00878725,0.00878725,0.00878725
1227,279.711,0.28437,0.22801,0.79264,0.95653,0.98142,0.99373,0.96561,0.1987,0.18963,0.7623,0.00878626,0.00878626,0.00878626
1228,294.477,0.30093,0.23736,0.79302,0.9609,0.97781,0.99373,0.96338,0.19866,0.19063,0.76306,0.00878527,0.00878527,0.00878527
1229,309.14,0.28257,0.2313,0.78647,0.963,0.96887,0.99373,0.96641,0.19771,0.18716,0.76389,0.00878428,0.00878428,0.00878428
1230,323.405,0.29947,0.22987,0.78912,0.94711,0.99095,0.99373,0.96514,0.19764,0.18576,0.76431,0.00878329,0.00878329,0.00878329
1231,338.256,0.27811,0.23147,0.79453,0.95196,0.99101,0.99373,0.96201,0.1974,0.18606,0.76503,0.0087823,0.0087823,0.0087823
1232,353.447,0.28478,0.22533,0.78886,0.95392,0.99206,0.99373,0.96449,0.19995,0.1862,0.76498,0.00878131,0.00878131,0.00878131
1233,368.167,0.29332,0.23063,0.80239,0.95884,0.98992,0.99373,0.96561,0.19664,0.18667,0.76397,0.00878032,0.00878032,0.00878032
1234,382.519,0.28861,0.22546,0.80449,0.95652,0.99236,0.99373,0.967,0.19532,0.18593,0.76257,0.00877933,0.00877933,0.00877933
1235,397.664,0.28171,0.22129,0.80343,0.9526,0.98372,0.99373,0.96454,0.19506,0.18668,0.76216,0.00877834,0.00877834,0.00877834
1236,412.236,0.27706,0.21607,0.78837,0.94858,0.98377,0.99373,0.96539,0.20003,0.18682,0.7634,0.00877735,0.00877735,0.00877735
1237,426.797,0.27135,0.23348,0.79734,0.92912,0.99714,0.99373,0.96783,0.19713,0.18786,0.76311,0.00877636,0.00877636,0.00877636
1238,441.329,0.28505,0.23742,0.80257,0.95829,0.96906,0.99345,0.96938,0.19375,0.18687,0.76257,0.00877537,0.00877537,0.00877537
1239,455.263,0.27902,0.23626,0.79615,0.95626,0.96959,0.99345,0.97113,0.19119,0.18766,0.76343,0.00877438,0.00877438,0.00877438
1240,469.587,0.27783,0.23177,0.79247,0.95092,0.96959,0.99327,0.96717,0.19415,0.19107,0.76445,0.00877339,0.00877339,0.00877339
1241,485.052,0.28302,0.22846,0.79374,0.95207,0.98312,0.99327,0.96444,0.19861,0.19093,0.76538,0.0087724,0.0087724,0.0087724
1242,499.043,0.27395,0.23689,0.79127,0.95919,0.98378,0.99327,0.96359,0.2062,0.19349,0.76736,0.00877141,0.00877141,0.00877141
1243,515.5,0.29504,0.24237,0.80411,0.94772,0.99163,0.99327,0.96077,0.21301,0.19404,0.77006,0.00877042,0.00877042,0.00877042
1244,530.475,0.29154,0.24816,0.79544,0.94978,0.98957,0.99327,0.95933,0.21189,0.19219,0.7705,0.00876943,0.00876943,0.00876943
1245,546.625,0.30247,0.24706,0.7996,0.95626,0.98801,0.99315,0.96562,0.21396,0.19,0.77129,0.00876844,0.00876844,0.00876844
1246,561.508,0.27593,0.24084,0.80155,0.94765,0.98948,0.99333,0.96844,0.21164,0.18773,0.77058,0.00876745,0.00876745,0.00876745
1247,576.394,0.2889,0.2292,0.79232,0.94463,0.99624,0.99345,0.9639,0.21113,0.18882,0.7695,0.00876646,0.00876646,0.00876646
1248,591.107,0.2792,0.23034,0.79187,0.9525,0.98237,0.99345,0.967,0.20323,0.18499,0.76874,0.00876547,0.00876547,0.00876547
1249,605.928,0.28199,0.22283,0.79696,0.93905,0.99704,0.99345,0.96489,0.20405,0.18804,0.76885,0.00876448,0.00876448,0.00876448
1250,620.058,0.28767,0.24076,0.79478,0.94381,0.99709,0.99345,0.96703,0.19966,0.18611,0.76755,0.00876349,0.00876349,0.00876349
1251,634.952,0.28548,0.23249,0.79203,0.95674,0.99681,0.99345,0.96703,0.20043,0.18644,0.76734,0.0087625,0.0087625,0.0087625
1252,649.361,0.28377,0.22706,0.79608,0.96245,0.99683,0.99345,0.96357,0.20708,0.18781,0.76768,0.00876151,0.00876151,0.00876151
1253,665.611,0.29689,0.24117,0.79713,0.9671,0.99596,0.99345,0.96345,0.20943,0.18928,0.76699,0.00876052,0.00876052,0.00876052
1254,679.901,0.28592,0.23718,0.78462,0.96215,0.99598,0.99345,0.96682,0.20885,0.18851,0.76559,0.00875953,0.00875953,0.00875953
1255,694.645,0.29463,0.23047,0.78688,0.95441,0.98258,0.99345,0.96536,0.20797,0.19011,0.76507,0.00875854,0.00875854,0.00875854
1256,708.556,0.29746,0.23256,0.80334,0.9523,0.99565,0.99345,0.96367,0.2037,0.19,0.76425,0.00875755,0.00875755,0.00875755
1257,722.87,0.29233,0.2323,0.79564,0.95694,0.99408,0.99333,0.95998,0.20695,0.19407,0.76408,0.00875656,0.00875656,0.00875656
1258,737.131,0.28636,0.23472,0.7935,0.95855,0.99461,0.99361,0.96005,0.20208,0.1937,0.76341,0.00875557,0.00875557,0.00875557
1259,751.762,0.27848,0.22427,0.80183,0.96322,0.99596,0.99333,0.96478,0.20162,0.18963,0.76335,0.00875458,0.00875458,0.00875458
1260,766.651,0.27629,0.22429,0.79586,0.96363,0.99608,0.99345,0.96456,0.19782,0.18729,0.76255,0.00875359,0.00875359,0.00875359
1261,781.336,0.27659,0.23013,0.78714,0.97049,0.996,0.99285,0.96445,0.1984,0.18962,0.76191,0.0087526,0.0087526,0.0087526
1262,795.806,0.29385,0.26602,0.7911,0.96965,0.98257,0.99287,0.96377,0.19701,0.18985,0.76127,0.00875161,0.00875161,0.00875161
1263,811.384,0.28631,0.24298,0.79994,0.967,0.98264,0.99281,0.96156,0.20098,0.19525,0.76179,0.00875062,0.00875062,0.00875062
1264,825.658,0.2837,0.24948,0.7912,0.96459,0.98258,0.99279,0.96786,0.19535,0.19081,0.76194,0.00874963,0.00874963,0.00874963
1265,840.058,0.28528,0.23349,0.79214,0.94979,0.996,0.99228,0.96543,0.19932,0.19294,0.76307,0.00874864,0.00874864,0.00874864
1266,854.565,0.28844,0.2349,0.79474,0.94579,0.99573,0.99217,0.96161,0.2025,0.19314,0.76482,0.00874765,0.00874765,0.00874765
1267,869.191,0.28839,0.23273,0.79708,0.93696,0.99594,0.99241,0.96847,0.1979,0.19233,0.76556,0.00874666,0.00874666,0.00874666
1268,883.978,0.28574,0.23397,0.79781,0.94565,0.99622,0.9926,0.96633,0.20119,0.19165,0.76589,0.00874567,0.00874567,0.00874567
1269,898.937,0.28399,0.23082,0.79747,0.94831,0.99585,0.99258,0.96864,0.19994,0.18964,0.76594,0.00874468,0.00874468,0.00874468
1270,914.947,0.29892,0.23499,0.79945,0.95372,0.99416,0.99256,0.96762,0.20141,0.18591,0.7661,0.00874369,0.00874369,0.00874369
1271,929.002,0.28027,0.22953,0.79809,0.95329,0.99365,0.99259,0.96794,0.20116,0.18518,0.76577,0.0087427,0.0087427,0.0087427
1272,943.233,0.28453,0.22246,0.79861,0.95491,0.99332,0.99258,0.96471,0.1989,0.18545,0.76595,0.00874171,0.00874171,0.00874171
1273,957.202,0.29711,0.24006,0.79979,0.95306,0.99603,0.99258,0.96161,0.19841,0.18885,0.76621,0.00874072,0.00874072,0.00874072
1274,971.18,0.28175,0.22962,0.80028,0.95662,0.9963,0.99266,0.96449,0.20251,0.18925,0.76709,0.00873973,0.00873973,0.00873973
1275,985.113,0.28552,0.23406,0.80655,0.95445,0.996,0.99283,0.96388,0.20423,0.19087,0.76748,0.00873874,0.00873874,0.00873874
1276,1000.19,0.27665,0.22895,0.80876,0.95406,0.996,0.99291,0.96717,0.19988,0.19005,0.76717,0.00873775,0.00873775,0.00873775
1277,1015.22,0.29458,0.24246,0.79261,0.95727,0.982,0.99296,0.96458,0.19913,0.18615,0.76772,0.00873676,0.00873676,0.00873676
1278,1029.62,0.28842,0.24007,0.77185,0.95014,0.9832,0.99289,0.96003,0.20021,0.18652,0.76804,0.00873577,0.00873577,0.00873577
1279,1043.61,0.27961,0.22837,0.7987,0.95515,0.99723,0.99296,0.95901,0.20052,0.18492,0.76813,0.00873478,0.00873478,0.00873478
1280,1057.62,0.30065,0.23984,0.79478,0.95335,0.99597,0.99277,0.95429,0.2071,0.18605,0.76904,0.00873379,0.00873379,0.00873379
1281,1072.28,0.28476,0.23293,0.79912,0.95451,0.98261,0.99268,0.9562,0.20824,0.18729,0.76973,0.0087328,0.0087328,0.0087328
1282,1086.37,0.2871,0.23714,0.80417,0.96253,0.98231,0.99247,0.96199,0.20784,0.18847,0.76931,0.00873181,0.00873181,0.00873181
1283,1100.86,0.30126,0.24534,0.79053,0.9582,0.98259,0.99237,0.96444,0.20606,0.18972,0.76804,0.00873082,0.00873082,0.00873082
1284,1139.01,0.30556,0.25212,0.80766,0.95631,0.98261,0.99236,0.96829,0.20167,0.18842,0.76709,0.00872983,0.00872983,0.00872983
1285,1156.52,0.28206,0.22935,0.80586,0.95633,0.98263,0.99236,0.96549,0.20479,0.18756,0.76713,0.00872884,0.00872884,0.00872884
1286,1171.87,0.29434,0.23408,0.79858,0.94473,0.996,0.99233,0.96467,0.19992,0.18235,0.76675,0.00872785,0.00872785,0.00872785
1287,1186.95,0.29993,0.24845,0.79725,0.95681,0.98349,0.99245,0.9686,0.20108,0.18111,0.76666,0.00872686,0.00872686,0.00872686
1288,1202.65,0.30074,0.23923,0.79784,0.9562,0.98381,0.99245,0.96659,0.20382,0.1804,0.76713,0.00872587,0.00872587,0.00872587
1289,1228.66,0.29667,0.24268,0.80687,0.95681,0.984,0.99241,0.96533,0.20315,0.17852,0.76665,0.00872488,0.00872488,0.00872488
1290,1245.45,0.29681,0.24548,0.79459,0.94286,0.984,0.99238,0.97052,0.20021,0.17812,0.76544,0.00872389,0.00872389,0.00872389
1291,1261.53,0.29439,0.24867,0.79389,0.95363,0.9959,0.99237,0.96808,0.1989,0.18055,0.76439,0.0087229,0.0087229,0.0087229
1292,1276.95,0.30985,0.25447,0.8015,0.95591,0.99509,0.99237,0.96734,0.20388,0.18389,0.76425,0.00872191,0.00872191,0.00872191
1293,1292.11,0.29952,0.26424,0.7991,0.96116,0.99555,0.99236,0.96001,0.20782,0.18767,0.7639,0.00872092,0.00872092,0.00872092
1209,16.4265,0.28528,0.23908,0.79783,0.96212,0.98259,0.99345,0.96544,0.20693,0.18986,0.76587,0.00880408,0.00880408,0.00880408
1210,30.9574,0.28974,0.24396,0.79834,0.9565,0.99579,0.99327,0.96417,0.20424,0.18957,0.76523,0.00880309,0.00880309,0.00880309
1211,45.4342,0.2821,0.2505,0.79766,0.95697,0.99545,0.99345,0.95887,0.20323,0.19006,0.76506,0.0088021,0.0088021,0.0088021
1212,60.2488,0.29189,0.24943,0.80087,0.95596,0.99522,0.99327,0.95748,0.20402,0.19318,0.76509,0.00880111,0.00880111,0.00880111
1213,75.0207,0.28556,0.245,0.7993,0.95583,0.9961,0.99345,0.97267,0.19683,0.19227,0.76532,0.00880012,0.00880012,0.00880012
1214,89.8514,0.28355,0.24706,0.79504,0.9416,0.99297,0.99345,0.97062,0.2004,0.19342,0.76609,0.00879913,0.00879913,0.00879913
1215,105.598,0.28385,0.24812,0.79785,0.94922,0.99001,0.99345,0.97015,0.19842,0.19221,0.76613,0.00879814,0.00879814,0.00879814
1216,120.336,0.28193,0.2393,0.7947,0.95415,0.98889,0.99345,0.96976,0.2006,0.19298,0.76689,0.00879715,0.00879715,0.00879715
1217,135.296,0.28305,0.23478,0.80436,0.95308,0.99036,0.99345,0.96641,0.19809,0.19313,0.76632,0.00879616,0.00879616,0.00879616
1218,150.924,0.27671,0.22738,0.79648,0.95014,0.99631,0.99327,0.96894,0.19473,0.19352,0.76601,0.00879517,0.00879517,0.00879517
1219,165.869,0.29258,0.23621,0.80465,0.94537,0.99623,0.99327,0.97214,0.19325,0.19172,0.76592,0.00879418,0.00879418,0.00879418
1220,180.649,0.27538,0.22707,0.79772,0.95282,0.99467,0.99327,0.97165,0.19746,0.19255,0.76575,0.00879319,0.00879319,0.00879319
1221,195.497,0.27295,0.227,0.79994,0.95334,0.99638,0.99327,0.97067,0.19756,0.19114,0.76386,0.0087922,0.0087922,0.0087922
1222,210.644,0.28863,0.2294,0.79388,0.95261,0.99638,0.99345,0.96872,0.19825,0.19075,0.76225,0.00879121,0.00879121,0.00879121
1223,226.861,0.28805,0.24457,0.80031,0.94879,0.99674,0.99373,0.97041,0.19322,0.18798,0.7608,0.00879022,0.00879022,0.00879022
1224,242.022,0.26509,0.2236,0.79662,0.92873,0.99733,0.99373,0.96911,0.19646,0.18854,0.76051,0.00878923,0.00878923,0.00878923
1209,16.7288,0.28528,0.23908,0.79783,0.96212,0.98259,0.99345,0.96544,0.20693,0.18986,0.76587,0.00880408,0.00880408,0.00880408
1210,32.4602,0.28974,0.24396,0.79834,0.9565,0.99579,0.99327,0.96417,0.20424,0.18957,0.76523,0.00880309,0.00880309,0.00880309
1211,48.0957,0.2821,0.2505,0.79766,0.95697,0.99545,0.99345,0.95887,0.20323,0.19006,0.76506,0.0088021,0.0088021,0.0088021
1212,63.1004,0.29189,0.24943,0.80087,0.95596,0.99522,0.99327,0.95748,0.20402,0.19318,0.76509,0.00880111,0.00880111,0.00880111
1213,78.0766,0.28556,0.245,0.7993,0.95583,0.9961,0.99345,0.97267,0.19683,0.19227,0.76532,0.00880012,0.00880012,0.00880012
1214,92.4311,0.28355,0.24706,0.79504,0.9416,0.99297,0.99345,0.97062,0.2004,0.19342,0.76609,0.00879913,0.00879913,0.00879913
1209,14.4072,0.28528,0.23908,0.79783,0.96212,0.98259,0.99345,0.96544,0.20693,0.18986,0.76587,0.00880408,0.00880408,0.00880408
1210,27.2533,0.28974,0.24396,0.79834,0.9565,0.99579,0.99327,0.96417,0.20424,0.18957,0.76523,0.00880309,0.00880309,0.00880309
1211,40.3946,0.2821,0.2505,0.79766,0.95697,0.99545,0.99345,0.95887,0.20323,0.19006,0.76506,0.0088021,0.0088021,0.0088021
1209,14.8671,0.28528,0.23908,0.79783,0.96212,0.98259,0.99345,0.96544,0.20693,0.18986,0.76587,0.00880408,0.00880408,0.00880408
1210,27.6392,0.28974,0.24396,0.79834,0.9565,0.99579,0.99327,0.96417,0.20424,0.18957,0.76523,0.00880309,0.00880309,0.00880309
1211,40.1193,0.2821,0.2505,0.79766,0.95697,0.99545,0.99345,0.95887,0.20323,0.19006,0.76506,0.0088021,0.0088021,0.0088021
1212,53.5748,0.29189,0.24943,0.80087,0.95596,0.99522,0.99327,0.95748,0.20402,0.19318,0.76509,0.00880111,0.00880111,0.00880111
1213,67.3103,0.28556,0.245,0.7993,0.95583,0.9961,0.99345,0.97267,0.19683,0.19227,0.76532,0.00880012,0.00880012,0.00880012
1214,80.8889,0.28355,0.24706,0.79504,0.9416,0.99297,0.99345,0.97062,0.2004,0.19342,0.76609,0.00879913,0.00879913,0.00879913
1215,96.0423,0.28385,0.24812,0.79785,0.94922,0.99001,0.99345,0.97015,0.19842,0.19221,0.76613,0.00879814,0.00879814,0.00879814
1216,110.169,0.28193,0.2393,0.7947,0.95415,0.98889,0.99345,0.96976,0.2006,0.19298,0.76689,0.00879715,0.00879715,0.00879715
1217,124.779,0.28305,0.23478,0.80436,0.95308,0.99036,0.99345,0.96641,0.19809,0.19313,0.76632,0.00879616,0.00879616,0.00879616
1218,139.938,0.27671,0.22738,0.79648,0.95014,0.99631,0.99327,0.96894,0.19473,0.19352,0.76601,0.00879517,0.00879517,0.00879517
1219,154.357,0.29258,0.23621,0.80465,0.94537,0.99623,0.99327,0.97214,0.19325,0.19172,0.76592,0.00879418,0.00879418,0.00879418
1220,168.645,0.27538,0.22707,0.79772,0.95282,0.99467,0.99327,0.97165,0.19746,0.19255,0.76575,0.00879319,0.00879319,0.00879319
1221,182.357,0.27295,0.227,0.79994,0.95334,0.99638,0.99327,0.97067,0.19756,0.19114,0.76386,0.0087922,0.0087922,0.0087922
1222,196.52,0.28863,0.2294,0.79388,0.95261,0.99638,0.99345,0.96872,0.19825,0.19075,0.76225,0.00879121,0.00879121,0.00879121
1223,211.084,0.28805,0.24457,0.80031,0.94879,0.99674,0.99373,0.97041,0.19322,0.18798,0.7608,0.00879022,0.00879022,0.00879022
1224,224.558,0.26509,0.2236,0.79662,0.92873,0.99733,0.99373,0.96911,0.19646,0.18854,0.76051,0.00878923,0.00878923,0.00878923
1225,239.239,0.28787,0.2242,0.79144,0.94531,0.98383,0.99373,0.96787,0.19461,0.18815,0.76014,0.00878824,0.00878824,0.00878824
1226,254.651,0.27044,0.22589,0.78462,0.95402,0.9829,0.99373,0.96936,0.19673,0.189,0.7609,0.00878725,0.00878725,0.00878725
1227,269.941,0.28437,0.22801,0.79264,0.95653,0.98142,0.99373,0.96561,0.1987,0.18963,0.7623,0.00878626,0.00878626,0.00878626
1228,284.607,0.30093,0.23736,0.79302,0.9609,0.97781,0.99373,0.96338,0.19866,0.19063,0.76306,0.00878527,0.00878527,0.00878527
1229,299.474,0.28257,0.2313,0.78647,0.963,0.96887,0.99373,0.96641,0.19771,0.18716,0.76389,0.00878428,0.00878428,0.00878428
1230,314.315,0.29947,0.22987,0.78912,0.94711,0.99095,0.99373,0.96514,0.19764,0.18576,0.76431,0.00878329,0.00878329,0.00878329
1231,329.198,0.27811,0.23147,0.79453,0.95196,0.99101,0.99373,0.96201,0.1974,0.18606,0.76503,0.0087823,0.0087823,0.0087823
1232,343.817,0.28478,0.22533,0.78886,0.95392,0.99206,0.99373,0.96449,0.19995,0.1862,0.76498,0.00878131,0.00878131,0.00878131
1233,358.934,0.29332,0.23063,0.80239,0.95884,0.98992,0.99373,0.96561,0.19664,0.18667,0.76397,0.00878032,0.00878032,0.00878032
1234,374.537,0.28861,0.22546,0.80449,0.95652,0.99236,0.99373,0.967,0.19532,0.18593,0.76257,0.00877933,0.00877933,0.00877933
1235,389.177,0.28171,0.22129,0.80343,0.9526,0.98372,0.99373,0.96454,0.19506,0.18668,0.76216,0.00877834,0.00877834,0.00877834
1236,403.633,0.27706,0.21607,0.78837,0.94858,0.98377,0.99373,0.96539,0.20003,0.18682,0.7634,0.00877735,0.00877735,0.00877735
1237,418.104,0.27135,0.23348,0.79734,0.92912,0.99714,0.99373,0.96783,0.19713,0.18786,0.76311,0.00877636,0.00877636,0.00877636
1238,432.385,0.28505,0.23742,0.80257,0.95829,0.96906,0.99345,0.96938,0.19375,0.18687,0.76257,0.00877537,0.00877537,0.00877537
1239,446.608,0.27902,0.23626,0.79615,0.95626,0.96959,0.99345,0.97113,0.19119,0.18766,0.76343,0.00877438,0.00877438,0.00877438
1240,460.908,0.27783,0.23177,0.79247,0.95092,0.96959,0.99327,0.96717,0.19415,0.19107,0.76445,0.00877339,0.00877339,0.00877339
1241,477.492,0.28302,0.22846,0.79374,0.95207,0.98312,0.99327,0.96444,0.19861,0.19093,0.76538,0.0087724,0.0087724,0.0087724
1242,492.37,0.27395,0.23689,0.79127,0.95919,0.98378,0.99327,0.96359,0.2062,0.19349,0.76736,0.00877141,0.00877141,0.00877141
1243,509.019,0.29504,0.24237,0.80411,0.94772,0.99163,0.99327,0.96077,0.21301,0.19404,0.77006,0.00877042,0.00877042,0.00877042
1244,523.953,0.29154,0.24816,0.79544,0.94978,0.98957,0.99327,0.95933,0.21189,0.19219,0.7705,0.00876943,0.00876943,0.00876943
1245,540.076,0.30247,0.24706,0.7996,0.95626,0.98801,0.99315,0.96562,0.21396,0.19,0.77129,0.00876844,0.00876844,0.00876844
1246,555.242,0.27593,0.24084,0.80155,0.94765,0.98948,0.99333,0.96844,0.21164,0.18773,0.77058,0.00876745,0.00876745,0.00876745
1247,570.076,0.2889,0.2292,0.79232,0.94463,0.99624,0.99345,0.9639,0.21113,0.18882,0.7695,0.00876646,0.00876646,0.00876646
1248,585.441,0.2792,0.23034,0.79187,0.9525,0.98237,0.99345,0.967,0.20323,0.18499,0.76874,0.00876547,0.00876547,0.00876547
1249,601.409,0.28199,0.22283,0.79696,0.93905,0.99704,0.99345,0.96489,0.20405,0.18804,0.76885,0.00876448,0.00876448,0.00876448
1250,616.677,0.28767,0.24076,0.79478,0.94381,0.99709,0.99345,0.96703,0.19966,0.18611,0.76755,0.00876349,0.00876349,0.00876349
1251,631.465,0.28548,0.23249,0.79203,0.95674,0.99681,0.99345,0.96703,0.20043,0.18644,0.76734,0.0087625,0.0087625,0.0087625
1252,645.868,0.28377,0.22706,0.79608,0.96245,0.99683,0.99345,0.96357,0.20708,0.18781,0.76768,0.00876151,0.00876151,0.00876151
1253,662.379,0.29689,0.24117,0.79713,0.9671,0.99596,0.99345,0.96345,0.20943,0.18928,0.76699,0.00876052,0.00876052,0.00876052
1254,677.23,0.28592,0.23718,0.78462,0.96215,0.99598,0.99345,0.96682,0.20885,0.18851,0.76559,0.00875953,0.00875953,0.00875953
1255,692.565,0.29463,0.23047,0.78688,0.95441,0.98258,0.99345,0.96536,0.20797,0.19011,0.76507,0.00875854,0.00875854,0.00875854
1256,707.349,0.29746,0.23256,0.80334,0.9523,0.99565,0.99345,0.96367,0.2037,0.19,0.76425,0.00875755,0.00875755,0.00875755
1257,722.907,0.29233,0.2323,0.79564,0.95694,0.99408,0.99333,0.95998,0.20695,0.19407,0.76408,0.00875656,0.00875656,0.00875656
1258,737.867,0.28636,0.23472,0.7935,0.95855,0.99461,0.99361,0.96005,0.20208,0.1937,0.76341,0.00875557,0.00875557,0.00875557
1259,752.538,0.27848,0.22427,0.80183,0.96322,0.99596,0.99333,0.96478,0.20162,0.18963,0.76335,0.00875458,0.00875458,0.00875458
1260,767.027,0.27629,0.22429,0.79586,0.96363,0.99608,0.99345,0.96456,0.19782,0.18729,0.76255,0.00875359,0.00875359,0.00875359
1261,781.615,0.27659,0.23013,0.78714,0.97049,0.996,0.99285,0.96445,0.1984,0.18962,0.76191,0.0087526,0.0087526,0.0087526
1262,796.829,0.29385,0.24958,0.7911,0.96965,0.98257,0.99287,0.96377,0.19701,0.18985,0.76127,0.00875161,0.00875161,0.00875161
1263,812.405,0.28631,0.24298,0.79994,0.967,0.98264,0.99281,0.96156,0.20098,0.19525,0.76179,0.00875062,0.00875062,0.00875062
1264,827.043,0.2837,0.24948,0.7912,0.96459,0.98258,0.99279,0.96786,0.19535,0.19081,0.76194,0.00874963,0.00874963,0.00874963
1265,842.441,0.28528,0.23349,0.79214,0.94979,0.996,0.99228,0.96543,0.19932,0.19294,0.76307,0.00874864,0.00874864,0.00874864
1266,857.997,0.28844,0.2349,0.79474,0.94579,0.99573,0.99217,0.96161,0.2025,0.19314,0.76482,0.00874765,0.00874765,0.00874765
1267,873.043,0.28839,0.23273,0.79708,0.93696,0.99594,0.99241,0.96847,0.1979,0.19233,0.76556,0.00874666,0.00874666,0.00874666
1268,887.973,0.28574,0.23397,0.79781,0.94565,0.99622,0.9926,0.96633,0.20119,0.19165,0.76589,0.00874567,0.00874567,0.00874567
1269,903.965,0.28399,0.23082,0.79747,0.94831,0.99585,0.99258,0.96864,0.19994,0.18964,0.76594,0.00874468,0.00874468,0.00874468
1270,921.586,0.29892,0.23499,0.79945,0.95372,0.99416,0.99256,0.96762,0.20141,0.18591,0.7661,0.00874369,0.00874369,0.00874369
1271,936.284,0.28027,0.22953,0.79809,0.95329,0.99365,0.99259,0.96794,0.20116,0.18518,0.76577,0.0087427,0.0087427,0.0087427
1272,951.499,0.28453,0.22246,0.79861,0.95491,0.99332,0.99258,0.96471,0.1989,0.18545,0.76595,0.00874171,0.00874171,0.00874171
1273,966.95,0.29711,0.24006,0.79979,0.95306,0.99603,0.99258,0.96161,0.19841,0.18885,0.76621,0.00874072,0.00874072,0.00874072
1274,981.804,0.28175,0.22962,0.80028,0.95662,0.9963,0.99266,0.96449,0.20251,0.18925,0.76709,0.00873973,0.00873973,0.00873973
1275,996.3,0.28552,0.23406,0.80655,0.95445,0.996,0.99283,0.96388,0.20423,0.19087,0.76748,0.00873874,0.00873874,0.00873874
1276,1011.36,0.27665,0.22895,0.80876,0.95406,0.996,0.99291,0.96717,0.19988,0.19005,0.76717,0.00873775,0.00873775,0.00873775
1277,1027.01,0.29458,0.24246,0.79261,0.95727,0.982,0.99296,0.96458,0.19913,0.18615,0.76772,0.00873676,0.00873676,0.00873676
1278,1041.55,0.29929,0.24876,0.80304,0.95437,0.98317,0.99289,0.96008,0.20034,0.18683,0.76807,0.00873577,0.00873577,0.00873577
1279,1056.04,0.27859,0.23003,0.79874,0.95671,0.99719,0.99296,0.95874,0.20096,0.18525,0.76801,0.00873478,0.00873478,0.00873478
1280,1070.7,0.29958,0.24188,0.79473,0.95451,0.99596,0.99283,0.95514,0.20748,0.18609,0.76897,0.00873379,0.00873379,0.00873379
1281,1086.29,0.2842,0.23444,0.79929,0.95543,0.98261,0.99272,0.95698,0.20869,0.18632,0.76934,0.0087328,0.0087328,0.0087328
1282,1101.05,0.28695,0.23748,0.80441,0.96771,0.98229,0.99249,0.96253,0.20794,0.18774,0.76855,0.00873181,0.00873181,0.00873181
1283,1116.16,0.29984,0.24481,0.79051,0.96172,0.98257,0.99245,0.96554,0.2078,0.18937,0.76747,0.00873082,0.00873082,0.00873082
1284,1130.89,0.30804,0.25115,0.80727,0.95707,0.98261,0.99245,0.96681,0.2032,0.18643,0.76653,0.00872983,0.00872983,0.00872983
1285,1146.21,0.28009,0.23006,0.80561,0.9556,0.98263,0.99243,0.96658,0.2064,0.18814,0.76637,0.00872884,0.00872884,0.00872884
1286,1161.72,0.2961,0.2344,0.79881,0.95057,0.98267,0.99236,0.96601,0.20085,0.18534,0.76577,0.00872785,0.00872785,0.00872785
1287,1176.82,0.30284,0.25039,0.79719,0.95826,0.98267,0.99238,0.96604,0.20245,0.18534,0.76553,0.00872686,0.00872686,0.00872686
1288,1192.91,0.2986,0.24274,0.79723,0.95513,0.98378,0.99248,0.96532,0.20616,0.18428,0.76566,0.00872587,0.00872587,0.00872587
1289,1209.09,0.29581,0.24505,0.80762,0.95518,0.984,0.9924,0.96429,0.20372,0.18244,0.76487,0.00872488,0.00872488,0.00872488
1209,14.7175,0.28528,0.23908,0.79783,0.96212,0.98259,0.99345,0.96544,0.20693,0.18986,0.76587,0.00880408,0.00880408,0.00880408
1210,30.0758,0.28974,0.24396,0.79834,0.9565,0.99579,0.99327,0.96417,0.20424,0.18957,0.76523,0.00880309,0.00880309,0.00880309
1211,45.1864,0.2821,0.2505,0.79766,0.95697,0.99545,0.99345,0.95887,0.20323,0.19006,0.76506,0.0088021,0.0088021,0.0088021
1212,59.9435,0.29189,0.24943,0.80087,0.95596,0.99522,0.99327,0.95748,0.20402,0.19318,0.76509,0.00880111,0.00880111,0.00880111
1213,74.4171,0.28556,0.245,0.7993,0.95583,0.9961,0.99345,0.97267,0.19683,0.19227,0.76532,0.00880012,0.00880012,0.00880012
1214,90.1899,0.28355,0.24706,0.79504,0.9416,0.99297,0.99345,0.97062,0.2004,0.19342,0.76609,0.00879913,0.00879913,0.00879913
1215,105.182,0.28385,0.24812,0.79785,0.94922,0.99001,0.99345,0.97015,0.19842,0.19221,0.76613,0.00879814,0.00879814,0.00879814
1216,119.049,0.28193,0.2393,0.7947,0.95415,0.98889,0.99345,0.96976,0.2006,0.19298,0.76689,0.00879715,0.00879715,0.00879715
