epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1322,2848.7,0.30577,0.23637,0.80529,0.94552,0.98433,0.98646,0.96063,0.1874,0.15881,0.75342,0.00869221,0.00869221,0.00869221
1323,2870.87,0.31193,0.2486,0.808,0.94382,0.98606,0.9864,0.96141,0.18874,0.16093,0.75309,0.00869122,0.00869122,0.00869122
1324,2900.43,0.30383,0.24263,0.80723,0.94027,0.98609,0.99099,0.96895,0.1899,0.16441,0.75264,0.00869023,0.00869023,0.00869023
1325,2925.24,0.30106,0.246,0.80535,0.94757,0.99451,0.99098,0.97037,0.18969,0.16493,0.75271,0.00868924,0.00868924,0.00868924
1326,2947.71,0.31125,0.25358,0.80623,0.94969,0.99364,0.99108,0.97218,0.19346,0.16562,0.75345,0.00868825,0.00868825,0.00868825
1327,2970.12,0.30858,0.24324,0.80859,0.94216,0.99538,0.99133,0.96631,0.19523,0.16512,0.75398,0.00868726,0.00868726,0.00868726
1328,2991.82,0.28896,0.24874,0.80511,0.93774,0.98611,0.99117,0.96298,0.19915,0.16805,0.75475,0.00868627,0.00868627,0.00868627
1329,3014.31,0.29682,0.2448,0.80333,0.93651,0.98617,0.9912,0.96607,0.19817,0.16704,0.7547,0.00868528,0.00868528,0.00868528
1330,3039.33,0.29572,0.24839,0.80308,0.9532,0.98549,0.9865,0.96415,0.19585,0.16862,0.7544,0.00868429,0.00868429,0.00868429
1331,3063.47,0.2938,0.23776,0.80148,0.9563,0.98535,0.98642,0.96274,0.1954,0.16744,0.75428,0.0086833,0.0086833,0.0086833
1332,3086.72,0.29178,0.23479,0.81039,0.95916,0.98212,0.99111,0.96806,0.19045,0.16264,0.75381,0.00868231,0.00868231,0.00868231
1333,3110.21,0.29417,0.23382,0.80575,0.95563,0.98094,0.99112,0.96828,0.19078,0.1618,0.75432,0.00868132,0.00868132,0.00868132
1334,3135.13,0.29439,0.23282,0.807,0.95688,0.98186,0.98666,0.96637,0.19044,0.16214,0.75426,0.00868033,0.00868033,0.00868033
1335,3159.65,0.30384,0.23887,0.80252,0.9546,0.98506,0.9866,0.96289,0.19049,0.16142,0.75437,0.00867934,0.00867934,0.00867934
1336,3184.11,0.30475,0.22708,0.79942,0.95476,0.98484,0.9864,0.95797,0.19461,0.16212,0.75518,0.00867835,0.00867835,0.00867835
1337,3212.19,0.32046,0.24,0.80737,0.95241,0.98494,0.98636,0.95527,0.19645,0.16381,0.75573,0.00867736,0.00867736,0.00867736
1338,3239.56,0.30256,0.21941,0.80331,0.95206,0.97572,0.9863,0.96488,0.1943,0.1639,0.75576,0.00867637,0.00867637,0.00867637
1339,3264.04,0.28623,0.22083,0.80489,0.94812,0.97543,0.98632,0.96697,0.19109,0.16311,0.75468,0.00867538,0.00867538,0.00867538
1340,3290.6,0.30805,0.23208,0.81179,0.94903,0.97432,0.98639,0.96356,0.19354,0.16176,0.75452,0.00867439,0.00867439,0.00867439
1341,3315.16,0.30566,0.23707,0.81084,0.95087,0.97468,0.98633,0.96396,0.194,0.16093,0.75465,0.0086734,0.0086734,0.0086734
1342,3338.16,0.299,0.2352,0.80943,0.94761,0.98413,0.98644,0.96325,0.19651,0.16079,0.75478,0.00867241,0.00867241,0.00867241
1343,3365.58,0.30811,0.23482,0.80951,0.95177,0.99353,0.98644,0.96381,0.19354,0.16077,0.75415,0.00867142,0.00867142,0.00867142
1344,3390.39,0.29991,0.22979,0.79839,0.95185,0.97648,0.98646,0.96711,0.19198,0.16049,0.75388,0.00867043,0.00867043,0.00867043
1345,3414.34,0.30888,0.24173,0.79704,0.95305,0.97648,0.98648,0.96475,0.19106,0.15966,0.75374,0.00866944,0.00866944,0.00866944
1346,3436.6,0.29794,0.23244,0.80041,0.96401,0.97627,0.9911,0.97122,0.19037,0.15845,0.75348,0.00866845,0.00866845,0.00866845
1347,3463.74,0.31109,0.23931,0.80514,0.96008,0.97634,0.98647,0.96451,0.192,0.15908,0.75355,0.00866746,0.00866746,0.00866746
1348,3487.67,0.29349,0.23565,0.80829,0.96996,0.96664,0.9865,0.96625,0.1914,0.15894,0.75319,0.00866647,0.00866647,0.00866647
1349,3512.69,0.30156,0.23928,0.80078,0.96389,0.96686,0.9865,0.96147,0.19478,0.16022,0.75339,0.00866548,0.00866548,0.00866548
1350,3536.78,0.2995,0.24373,0.80969,0.95413,0.96614,0.98717,0.95804,0.19545,0.16162,0.75334,0.00866449,0.00866449,0.00866449
1351,3561.47,0.31257,0.25031,0.80291,0.94298,0.97158,0.98718,0.95689,0.19418,0.16313,0.75302,0.0086635,0.0086635,0.0086635
1352,3584.58,0.29374,0.24062,0.80622,0.93925,0.97199,0.98718,0.96053,0.18981,0.16277,0.75259,0.00866251,0.00866251,0.00866251
1353,3607.74,0.2952,0.24267,0.80619,0.93478,0.97634,0.98675,0.95973,0.18773,0.16168,0.75247,0.00866152,0.00866152,0.00866152
1354,3634.18,0.29667,0.24025,0.79516,0.94869,0.98442,0.99134,0.96635,0.18571,0.16117,0.75216,0.00866053,0.00866053,0.00866053
1355,3657.82,0.28653,0.24533,0.80496,0.96079,0.97359,0.99134,0.97017,0.18677,0.16046,0.75208,0.00865954,0.00865954,0.00865954
1356,3680.33,0.28885,0.23569,0.79871,0.9521,0.98456,0.99136,0.975,0.18796,0.16203,0.75226,0.00865855,0.00865855,0.00865855
1357,3706.9,0.29827,0.24533,0.80394,0.94999,0.98524,0.9866,0.96917,0.18624,0.16136,0.75208,0.00865756,0.00865756,0.00865756
1358,3729.62,0.30476,0.25855,0.80947,0.95179,0.97605,0.99154,0.97535,0.18638,0.16018,0.75211,0.00865657,0.00865657,0.00865657
1359,3755.54,0.28078,0.22629,0.80342,0.94789,0.98562,0.98676,0.97126,0.18369,0.15921,0.75197,0.00865558,0.00865558,0.00865558
1360,3778.16,0.30325,0.24612,0.81393,0.93948,0.98561,0.98686,0.97197,0.1827,0.15856,0.75183,0.00865459,0.00865459,0.00865459
1361,3801.74,0.31069,0.23915,0.80992,0.96334,0.9739,0.98681,0.97131,0.18308,0.1582,0.7518,0.0086536,0.0086536,0.0086536
1362,3828.6,0.30303,0.23542,0.80815,0.95984,0.9734,0.98675,0.97052,0.18374,0.16146,0.7517,0.00865261,0.00865261,0.00865261
1363,3855.81,0.30213,0.2388,0.79836,0.96297,0.97249,0.98677,0.96465,0.18697,0.16483,0.75206,0.00865162,0.00865162,0.00865162
1364,3885.34,0.29843,0.24289,0.79615,0.95891,0.97317,0.98675,0.96707,0.19269,0.16811,0.75292,0.00865063,0.00865063,0.00865063
1365,3908.64,0.30263,0.24784,0.81396,0.96224,0.97175,0.98677,0.96637,0.19265,0.16994,0.75293,0.00864964,0.00864964,0.00864964
1366,3931.07,0.3103,0.2479,0.81618,0.96337,0.97003,0.98791,0.96726,0.1936,0.17286,0.75331,0.00864865,0.00864865,0.00864865
1367,3953.07,0.30522,0.25404,0.80834,0.94779,0.97426,0.98769,0.96716,0.19421,0.17344,0.75308,0.00864766,0.00864766,0.00864766
1368,3976.99,0.29326,0.24642,0.80473,0.95346,0.98563,0.98676,0.96785,0.19427,0.17185,0.75356,0.00864667,0.00864667,0.00864667
1369,4002.53,0.29824,0.24689,0.80147,0.95479,0.98566,0.99138,0.97027,0.19325,0.16893,0.7532,0.00864568,0.00864568,0.00864568
1370,4028.86,0.29716,0.2476,0.81259,0.95457,0.97644,0.99125,0.96847,0.19402,0.16762,0.75291,0.00864469,0.00864469,0.00864469
1371,4055.91,0.30378,0.24006,0.8074,0.95921,0.97632,0.99138,0.96819,0.19508,0.16649,0.75327,0.0086437,0.0086437,0.0086437
1372,4079.41,0.30484,0.23814,0.80663,0.95896,0.97648,0.99127,0.97022,0.19595,0.16684,0.75348,0.00864271,0.00864271,0.00864271
1373,4103.44,0.31073,0.23843,0.80969,0.95788,0.97574,0.99127,0.97083,0.19265,0.16476,0.7534,0.00864172,0.00864172,0.00864172
1374,4128.42,0.30709,0.25152,0.80791,0.95716,0.97454,0.99126,0.96518,0.19461,0.16645,0.75397,0.00864073,0.00864073,0.00864073
1375,4151.54,0.31128,0.24832,0.81235,0.95508,0.97349,0.99125,0.96506,0.19278,0.16595,0.75382,0.00863974,0.00863974,0.00863974
1376,4174.54,0.30034,0.23739,0.8072,0.94365,0.98495,0.99121,0.97189,0.19378,0.16364,0.7536,0.00863875,0.00863875,0.00863875
1377,4197.84,0.30268,0.24084,0.8058,0.94948,0.98504,0.99125,0.96774,0.19182,0.16274,0.75332,0.00863776,0.00863776,0.00863776
1378,4223.69,0.32003,0.259,0.80912,0.95426,0.98577,0.99139,0.96749,0.19171,0.16344,0.75303,0.00863677,0.00863677,0.00863677
1379,4248.06,0.30797,0.24691,0.80997,0.94671,0.98583,0.98685,0.96684,0.19307,0.16337,0.75308,0.00863578,0.00863578,0.00863578
1380,4276.94,0.30505,0.24899,0.80709,0.96637,0.97637,0.98685,0.96924,0.19427,0.16518,0.75329,0.00863479,0.00863479,0.00863479
1381,4303.8,0.31021,0.24713,0.81196,0.97012,0.96701,0.98685,0.967,0.19281,0.16502,0.75291,0.0086338,0.0086338,0.0086338
1382,4327.54,0.29328,0.2395,0.80859,0.9494,0.97648,0.98667,0.96667,0.18988,0.16045,0.75221,0.00863281,0.00863281,0.00863281
1383,4351.86,0.31671,0.24681,0.80517,0.94717,0.97648,0.98658,0.97014,0.18853,0.15919,0.75213,0.00863182,0.00863182,0.00863182
1384,4375.45,0.30085,0.24064,0.80711,0.95106,0.97635,0.99141,0.97255,0.19182,0.16187,0.75251,0.00863083,0.00863083,0.00863083
1385,4401.86,0.2964,0.23501,0.80657,0.93711,0.97635,0.99139,0.9676,0.1941,0.16442,0.75228,0.00862984,0.00862984,0.00862984
1386,4425.32,0.31588,0.26498,0.81256,0.93715,0.96478,0.98717,0.96479,0.19382,0.1665,0.75333,0.00862885,0.00862885,0.00862885
1387,4448.87,0.30441,0.23478,0.80636,0.9447,0.96609,0.99187,0.96903,0.19058,0.16685,0.75383,0.00862786,0.00862786,0.00862786
1388,4473.76,0.29252,0.23733,0.81012,0.93711,0.98583,0.99152,0.96877,0.18756,0.16574,0.75387,0.00862687,0.00862687,0.00862687
1389,4498.84,0.31763,0.24848,0.80794,0.93638,0.97648,0.99157,0.97094,0.18663,0.16659,0.75315,0.00862588,0.00862588,0.00862588
1390,4521.15,0.3001,0.23722,0.80874,0.92073,0.99518,0.99145,0.97152,0.18943,0.1673,0.75279,0.00862489,0.00862489,0.00862489
1391,4546.23,0.30402,0.23078,0.80229,0.94365,0.97639,0.99137,0.97111,0.1901,0.16644,0.75281,0.0086239,0.0086239,0.0086239
1392,4568.81,0.30259,0.24092,0.80405,0.92381,0.98574,0.99115,0.96975,0.18771,0.1647,0.75244,0.00862291,0.00862291,0.00862291
1393,4594.03,0.30694,0.24314,0.81913,0.92401,0.98574,0.99119,0.96951,0.18783,0.16311,0.75194,0.00862192,0.00862192,0.00862192
1394,4616.63,0.30171,0.23725,0.81078,0.93442,0.98575,0.98655,0.96806,0.19158,0.16256,0.75201,0.00862093,0.00862093,0.00862093
1395,4639.6,0.296,0.23866,0.80146,0.93137,0.98581,0.98657,0.96658,0.19477,0.16318,0.75246,0.00861994,0.00861994,0.00861994
1396,4667.73,0.31396,0.23519,0.79843,0.9223,0.98583,0.98664,0.96555,0.19492,0.16205,0.75322,0.00861895,0.00861895,0.00861895
1397,4690.86,0.31532,0.24397,0.81158,0.92518,0.98583,0.9866,0.96657,0.19144,0.16154,0.75284,0.00861796,0.00861796,0.00861796
1398,4715.72,0.30003,0.2302,0.8085,0.95569,0.97648,0.99133,0.96935,0.18808,0.15918,0.75238,0.00861697,0.00861697,0.00861697
1399,4739.5,0.29674,0.22811,0.80642,0.94458,0.98583,0.99126,0.97261,0.18983,0.15912,0.75258,0.00861598,0.00861598,0.00861598
1264,26.1943,0.26523,0.21964,0.80064,0.9605,0.98579,0.9912,0.97402,0.18847,0.16167,0.75279,0.00874963,0.00874963,0.00874963
1265,48.9276,0.26287,0.21423,0.79593,0.96156,0.98555,0.99123,0.97437,0.18603,0.16086,0.75228,0.00874864,0.00874864,0.00874864
1266,71.0892,0.27962,0.21853,0.79597,0.96358,0.98378,0.9912,0.97131,0.18811,0.16028,0.75241,0.00874765,0.00874765,0.00874765
1267,92.7776,0.28896,0.22129,0.79931,0.95602,0.9833,0.99122,0.97119,0.188,0.16042,0.75268,0.00874666,0.00874666,0.00874666
1268,115.044,0.29215,0.223,0.80058,0.95924,0.98256,0.99122,0.97298,0.18563,0.16037,0.75284,0.00874567,0.00874567,0.00874567
1269,139.112,0.29324,0.22126,0.79912,0.95672,0.98297,0.99129,0.97402,0.187,0.16025,0.75325,0.00874468,0.00874468,0.00874468
1270,161.93,0.28648,0.22372,0.80099,0.94777,0.98357,0.99135,0.96989,0.18661,0.15902,0.75301,0.00874369,0.00874369,0.00874369
1271,184.916,0.28667,0.22068,0.8013,0.94198,0.98408,0.99163,0.96891,0.18575,0.15816,0.75311,0.0087427,0.0087427,0.0087427
1272,207.233,0.28667,0.21502,0.79202,0.95168,0.99241,0.99163,0.96637,0.18664,0.15864,0.75333,0.00874171,0.00874171,0.00874171
1273,229.37,0.27733,0.21402,0.79412,0.95425,0.99493,0.99171,0.96933,0.18477,0.15897,0.75279,0.00874072,0.00874072,0.00874072
1274,252.715,0.27426,0.21335,0.79777,0.95351,0.99522,0.99172,0.96978,0.18769,0.16103,0.75322,0.00873973,0.00873973,0.00873973
1275,274.785,0.27948,0.21682,0.7936,0.95558,0.99509,0.99181,0.96942,0.18806,0.16175,0.75323,0.00873874,0.00873874,0.00873874
1276,296.884,0.28302,0.21851,0.79977,0.95333,0.99513,0.99181,0.97338,0.18652,0.16095,0.75337,0.00873775,0.00873775,0.00873775
1277,319.064,0.27609,0.21528,0.79346,0.9564,0.99508,0.99181,0.97174,0.18674,0.16161,0.75317,0.00873676,0.00873676,0.00873676
1278,341.101,0.28184,0.21376,0.79377,0.95608,0.995,0.99197,0.96743,0.18892,0.16064,0.7533,0.00873577,0.00873577,0.00873577
1279,364.025,0.27102,0.21034,0.79162,0.95899,0.98337,0.99197,0.96975,0.18697,0.15928,0.75271,0.00873478,0.00873478,0.00873478
1280,386.421,0.27885,0.21336,0.80376,0.95929,0.97628,0.99174,0.96678,0.18504,0.15958,0.75211,0.00873379,0.00873379,0.00873379
1281,408.644,0.27491,0.21058,0.79636,0.96287,0.97641,0.99143,0.9668,0.1852,0.16041,0.75202,0.0087328,0.0087328,0.0087328
1282,431.055,0.2777,0.21049,0.79867,0.9635,0.97613,0.9912,0.96715,0.18426,0.16265,0.75212,0.00873181,0.00873181,0.00873181
1283,454.708,0.2818,0.21298,0.8081,0.95372,0.97647,0.99118,0.96807,0.18492,0.16307,0.752,0.00873082,0.00873082,0.00873082
1284,483.895,0.29414,0.21601,0.79667,0.95198,0.98583,0.99115,0.96527,0.1882,0.16301,0.7525,0.00872983,0.00872983,0.00872983
1264,21.8898,0.26523,0.21964,0.80064,0.9605,0.98579,0.9912,0.97402,0.18847,0.16167,0.75279,0.00874963,0.00874963,0.00874963
1265,42.7016,0.26287,0.21423,0.79593,0.96156,0.98555,0.99123,0.97437,0.18603,0.16086,0.75228,0.00874864,0.00874864,0.00874864
1266,65.1951,0.27962,0.21853,0.79597,0.96358,0.98378,0.9912,0.97131,0.18811,0.16028,0.75241,0.00874765,0.00874765,0.00874765
1267,86.4424,0.28027,0.21479,0.77461,0.95599,0.98331,0.99122,0.9712,0.18791,0.16034,0.75268,0.00874666,0.00874666,0.00874666
1268,108.039,0.29232,0.22292,0.80029,0.95975,0.98231,0.99122,0.97314,0.18572,0.16047,0.75289,0.00874567,0.00874567,0.00874567
1269,129.737,0.29387,0.22224,0.7983,0.9552,0.98309,0.99126,0.97307,0.18755,0.16033,0.75346,0.00874468,0.00874468,0.00874468
1270,151.07,0.28732,0.22231,0.80098,0.9457,0.9838,0.99132,0.96854,0.18742,0.16082,0.75316,0.00874369,0.00874369,0.00874369
1271,173.194,0.28584,0.22083,0.80086,0.93998,0.98374,0.9914,0.96842,0.18641,0.15977,0.75328,0.0087427,0.0087427,0.0087427
1272,195.455,0.28603,0.21873,0.79162,0.95023,0.99247,0.99163,0.96815,0.18807,0.15936,0.75383,0.00874171,0.00874171,0.00874171
1273,216.569,0.27552,0.21375,0.79325,0.95027,0.99466,0.99171,0.97022,0.18468,0.15804,0.75334,0.00874072,0.00874072,0.00874072
1274,237.897,0.27626,0.21285,0.79823,0.94986,0.99357,0.99172,0.96761,0.18752,0.1594,0.75375,0.00873973,0.00873973,0.00873973
1275,259.346,0.27873,0.21472,0.79367,0.95899,0.98477,0.99172,0.96642,0.18852,0.1611,0.75391,0.00873874,0.00873874,0.00873874
1276,280.918,0.28317,0.21611,0.79843,0.96485,0.98328,0.99172,0.97038,0.18775,0.15915,0.75406,0.00873775,0.00873775,0.00873775
1277,303.991,0.27466,0.2157,0.79229,0.96182,0.9906,0.99165,0.97002,0.18793,0.15946,0.75403,0.00873676,0.00873676,0.00873676
1278,326.611,0.28088,0.21502,0.79379,0.95848,0.99291,0.99163,0.96755,0.19064,0.15912,0.75409,0.00873577,0.00873577,0.00873577
1279,348.511,0.27174,0.21041,0.79115,0.96521,0.98408,0.99179,0.9667,0.18839,0.15812,0.75369,0.00873478,0.00873478,0.00873478
1280,370.127,0.27756,0.21158,0.80347,0.96584,0.9836,0.99135,0.96672,0.18561,0.15679,0.75318,0.00873379,0.00873379,0.00873379
1281,391.605,0.27474,0.2158,0.79576,0.96191,0.98301,0.9912,0.96652,0.18587,0.15842,0.75292,0.0087328,0.0087328,0.0087328
1282,414.054,0.27681,0.21906,0.79787,0.96004,0.98409,0.99108,0.96745,0.18627,0.16106,0.75302,0.00873181,0.00873181,0.00873181
1283,437.462,0.27981,0.21947,0.80734,0.96415,0.97565,0.99096,0.96677,0.18646,0.16203,0.75324,0.00873082,0.00873082,0.00873082
1284,460.997,0.28909,0.22066,0.7964,0.96301,0.98575,0.99102,0.9669,0.18857,0.15953,0.75368,0.00872983,0.00872983,0.00872983
1285,482.381,0.29335,0.22009,0.8033,0.96143,0.98589,0.99126,0.96662,0.18815,0.15937,0.75377,0.00872884,0.00872884,0.00872884
1286,504.343,0.27985,0.21959,0.79945,0.9603,0.98596,0.9914,0.96776,0.18604,0.15821,0.75388,0.00872785,0.00872785,0.00872785
1287,529.745,0.28421,0.21619,0.79493,0.9589,0.98602,0.98676,0.96554,0.18732,0.15959,0.75379,0.00872686,0.00872686,0.00872686
1288,554.695,0.2767,0.21867,0.7995,0.95475,0.99547,0.9872,0.96917,0.18626,0.15933,0.75243,0.00872587,0.00872587,0.00872587
1289,579.506,0.27274,0.22045,0.79573,0.9572,0.99516,0.98716,0.96906,0.18193,0.15856,0.75195,0.00872488,0.00872488,0.00872488
1290,601.75,0.27342,0.2247,0.79679,0.95293,0.99554,0.99181,0.9725,0.17999,0.15655,0.75219,0.00872389,0.00872389,0.00872389
1291,624.758,0.28632,0.21875,0.79035,0.94916,0.99554,0.99171,0.97206,0.18467,0.15655,0.75322,0.0087229,0.0087229,0.0087229
1292,648.935,0.26971,0.21286,0.79271,0.95292,0.99515,0.99158,0.96959,0.18338,0.15418,0.75372,0.00872191,0.00872191,0.00872191
1293,672.339,0.27781,0.21663,0.79738,0.95405,0.97646,0.9915,0.96835,0.1887,0.15516,0.75422,0.00872092,0.00872092,0.00872092
1294,695.082,0.28019,0.21333,0.79786,0.94893,0.98435,0.98675,0.96417,0.18496,0.15632,0.75363,0.00871993,0.00871993,0.00871993
1295,718.675,0.27215,0.21051,0.7925,0.9391,0.9821,0.9914,0.96839,0.18497,0.15652,0.7531,0.00871894,0.00871894,0.00871894
1296,740.785,0.27941,0.21296,0.79883,0.96752,0.96686,0.9915,0.96997,0.18771,0.15802,0.75302,0.00871795,0.00871795,0.00871795
1297,772.081,0.29063,0.21242,0.79854,0.97088,0.96674,0.99158,0.97156,0.18688,0.15745,0.75243,0.00871696,0.00871696,0.00871696
1298,795.338,0.28182,0.22191,0.80083,0.97209,0.9664,0.99163,0.97631,0.18197,0.15868,0.75166,0.00871597,0.00871597,0.00871597
1299,823.449,0.28584,0.21289,0.79029,0.95607,0.97639,0.99163,0.97316,0.18163,0.15971,0.75153,0.00871498,0.00871498,0.00871498
1300,846.383,0.27982,0.21704,0.80513,0.95416,0.98572,0.99153,0.96986,0.18031,0.16036,0.75156,0.00871399,0.00871399,0.00871399
1301,871.186,0.27507,0.22554,0.7942,0.9603,0.98567,0.99158,0.9689,0.17767,0.16029,0.7514,0.008713,0.008713,0.008713
1302,898.835,0.28135,0.2164,0.79499,0.96086,0.98571,0.98681,0.96365,0.17619,0.16115,0.75149,0.00871201,0.00871201,0.00871201
1303,921.211,0.27858,0.22321,0.79692,0.96386,0.98489,0.98681,0.96465,0.17631,0.16194,0.7516,0.00871102,0.00871102,0.00871102
1304,943.601,0.28424,0.2227,0.79268,0.95751,0.98101,0.99146,0.97116,0.17769,0.16288,0.75177,0.00871003,0.00871003,0.00871003
1305,969.694,0.27983,0.22419,0.79247,0.96037,0.97324,0.9915,0.96979,0.17929,0.16246,0.75195,0.00870904,0.00870904,0.00870904
1306,991.718,0.27098,0.22409,0.79675,0.96609,0.9738,0.98679,0.96519,0.18052,0.16133,0.75151,0.00870805,0.00870805,0.00870805
1307,1015.11,0.26583,0.20922,0.79763,0.97015,0.9738,0.98679,0.9674,0.18007,0.15947,0.75127,0.00870706,0.00870706,0.00870706
1308,1038.55,0.28097,0.21513,0.79273,0.97093,0.97556,0.98675,0.96673,0.18167,0.15721,0.75156,0.00870607,0.00870607,0.00870607
1309,1060.55,0.2747,0.21705,0.79868,0.96085,0.98519,0.99121,0.97111,0.18164,0.15657,0.75151,0.00870508,0.00870508,0.00870508
1310,1083.98,0.28511,0.21283,0.79942,0.95505,0.98514,0.98648,0.96832,0.18313,0.15551,0.7515,0.00870409,0.00870409,0.00870409
1311,1106.71,0.27386,0.21928,0.7981,0.95011,0.99317,0.98647,0.96774,0.18312,0.15535,0.75135,0.0087031,0.0087031,0.0087031
1312,1132.16,0.27832,0.22055,0.8055,0.95243,0.99196,0.98651,0.96725,0.18414,0.15729,0.75217,0.00870211,0.00870211,0.00870211
1313,1155.35,0.28643,0.21808,0.78981,0.95028,0.99245,0.98654,0.96317,0.18396,0.15813,0.75269,0.00870112,0.00870112,0.00870112
1314,1179.19,0.27317,0.22263,0.79667,0.95478,0.99321,0.98666,0.96723,0.18409,0.15906,0.75286,0.00870013,0.00870013,0.00870013
1315,1201.96,0.27233,0.22012,0.79758,0.9578,0.99367,0.99131,0.97246,0.18427,0.15833,0.75293,0.00869914,0.00869914,0.00869914
1316,1224.3,0.28934,0.23047,0.79605,0.95472,0.99509,0.98668,0.97038,0.18339,0.15833,0.75294,0.00869815,0.00869815,0.00869815
1317,1249.01,0.27751,0.22329,0.79955,0.94713,0.99513,0.98674,0.96779,0.18132,0.15782,0.75293,0.00869716,0.00869716,0.00869716
1318,1272.24,0.27776,0.21835,0.79909,0.94939,0.99456,0.98685,0.96681,0.17909,0.15575,0.75248,0.00869617,0.00869617,0.00869617
1319,1294.73,0.26826,0.21776,0.80123,0.9543,0.99304,0.98685,0.96727,0.17998,0.15508,0.75266,0.00869518,0.00869518,0.00869518
1320,1318.38,0.28463,0.21449,0.79823,0.95463,0.99197,0.98703,0.96956,0.18195,0.15698,0.75311,0.00869419,0.00869419,0.00869419
1321,1339.89,0.28488,0.22073,0.79778,0.95196,0.99144,0.99158,0.97224,0.18256,0.15726,0.75339,0.0086932,0.0086932,0.0086932
1322,1361.95,0.27252,0.22113,0.80054,0.95392,0.99095,0.99168,0.97447,0.18207,0.1582,0.75324,0.00869221,0.00869221,0.00869221
1323,1385.97,0.28785,0.226,0.80287,0.95574,0.99125,0.98693,0.96939,0.18207,0.15838,0.75323,0.00869122,0.00869122,0.00869122
1324,1410.38,0.2826,0.21394,0.7935,0.95843,0.98062,0.98687,0.96732,0.18358,0.15646,0.75266,0.00869023,0.00869023,0.00869023
1325,1432.31,0.28073,0.2196,0.79397,0.96142,0.97977,0.98677,0.96572,0.18766,0.15585,0.75242,0.00868924,0.00868924,0.00868924
1326,1454.89,0.28053,0.21531,0.79873,0.95793,0.97967,0.98666,0.96581,0.18875,0.15643,0.75195,0.00868825,0.00868825,0.00868825
1327,1477.68,0.2804,0.21249,0.79935,0.95455,0.98098,0.98661,0.96442,0.1876,0.1587,0.75177,0.00868726,0.00868726,0.00868726
1328,1501.99,0.28082,0.22086,0.80213,0.95347,0.98207,0.98668,0.96727,0.18241,0.15791,0.75098,0.00868627,0.00868627,0.00868627
1329,1531.91,0.2807,0.22179,0.79467,0.956,0.98228,0.98672,0.9633,0.18311,0.15699,0.75109,0.00868528,0.00868528,0.00868528
1330,1554.79,0.28928,0.22763,0.8035,0.95755,0.98313,0.98665,0.96693,0.17955,0.15704,0.75043,0.00868429,0.00868429,0.00868429
1331,1577.29,0.28862,0.23397,0.80431,0.95379,0.98402,0.98664,0.96653,0.17723,0.15564,0.75013,0.0086833,0.0086833,0.0086833
1332,1600.81,0.30276,0.24262,0.80583,0.94429,0.98582,0.99112,0.96786,0.17935,0.15875,0.7501,0.00868231,0.00868231,0.00868231
1333,1624.57,0.29055,0.23767,0.80209,0.94473,0.98583,0.99106,0.96599,0.18065,0.16003,0.75047,0.00868132,0.00868132,0.00868132
1334,1648.48,0.30013,0.23023,0.80228,0.9563,0.98566,0.99107,0.97123,0.18194,0.16193,0.75125,0.00868033,0.00868033,0.00868033
1335,1670.63,0.28833,0.23763,0.80567,0.95155,0.98528,0.9866,0.96382,0.18415,0.16476,0.75174,0.00867934,0.00867934,0.00867934
1264,23.4439,0.26523,0.21964,0.80064,0.9605,0.98579,0.9912,0.97402,0.18847,0.16167,0.75279,0.00874963,0.00874963,0.00874963
1265,45.27,0.26287,0.21423,0.79593,0.96156,0.98555,0.99123,0.97437,0.18603,0.16086,0.75228,0.00874864,0.00874864,0.00874864
1266,67.0072,0.27962,0.21853,0.79597,0.96358,0.98378,0.9912,0.97131,0.18811,0.16028,0.75241,0.00874765,0.00874765,0.00874765
1267,89.0186,0.28896,0.22129,0.79931,0.95602,0.9833,0.99122,0.97119,0.188,0.16042,0.75268,0.00874666,0.00874666,0.00874666
1268,112.933,0.29215,0.223,0.80058,0.95924,0.98256,0.99122,0.97298,0.18563,0.16037,0.75284,0.00874567,0.00874567,0.00874567
1269,135.103,0.29324,0.22126,0.79912,0.95672,0.98297,0.99129,0.97402,0.187,0.16025,0.75325,0.00874468,0.00874468,0.00874468
1270,157.095,0.28648,0.22372,0.80099,0.94777,0.98357,0.99135,0.96989,0.18661,0.15902,0.75301,0.00874369,0.00874369,0.00874369
1271,178.699,0.28667,0.22068,0.8013,0.94198,0.98408,0.99163,0.96891,0.18575,0.15816,0.75311,0.0087427,0.0087427,0.0087427
1272,201.721,0.28667,0.21502,0.79202,0.95168,0.99241,0.99163,0.96637,0.18664,0.15864,0.75333,0.00874171,0.00874171,0.00874171
1273,223.821,0.27733,0.21402,0.79412,0.95425,0.99493,0.99171,0.96933,0.18477,0.15897,0.75279,0.00874072,0.00874072,0.00874072
1274,247.275,0.27426,0.21335,0.79777,0.95351,0.99522,0.99172,0.96978,0.18769,0.16103,0.75322,0.00873973,0.00873973,0.00873973
1275,269.631,0.27948,0.21682,0.7936,0.95558,0.99509,0.99181,0.96942,0.18806,0.16175,0.75323,0.00873874,0.00873874,0.00873874
